地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,污水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速公路,高鐵,
高雄市左營區大順一路２６０號十一樓之３,585,28.47,住宅大樓(11層含以上有電梯),26,3,1,2,1,1,1,1,0.63171705,1.993708537,1.735018455,3.337057,4.232715342,0.4971,2.147637,0.5717,1.065611841,0.060755,0.955660457,0.1551,3.995,5.441962389,8.157184868,9.273495009,6.2032,5.140953888,2.577329759,10.10516798,2.549404,3.434613,
高雄市左營區榮總路３１號十三樓,845,41.12,住宅大樓(11層含以上有電梯),22,3,1,3,2,2,1,1,0.413537864,1.871201353,3.984740146,5.77166,5.655951065,1.57,3.115105,0.1214,1.517253367,0.34877,0.4193998,0.7587,5.1728,3.060584486,7.780994586,9.814660038,8.8099,2.446577525,2.301447282,11.90525006,0.83788,1.653471,
高雄市三民區鼎金中街４２巷２１號六樓,880,42.8,華廈(10層含以下有電梯),6,2,1,2,1,2,1,1,0.877536604,3.057474173,2.639223054,4.361705,4.200368476,2.1548,2.579716,0.993,0.930714365,0.332879,0.021016111,1.2351,4.1926,4.246677405,8.539093216,8.578164024,7.4791,3.871102823,1.033470578,10.44435515,1.17959,2.912649,
高雄市前鎮區嘉陵街１之１號三樓之２,486,23.61,住宅大樓(11層含以上有電梯),17,1,0,2,2,1,1,1,0.657309119,3.062429678,3.539718742,1.744068,2.986320807,0.8497,3.069523,0.0655,1.300957406,0.29508,0.306278972,0.8836,2.5571,2.030394354,3.959953589,6.98478263,1.6854,6.324287213,5.74954389,5.40570727,3.147991,8.520735,
高雄市小港區宏平路４４５之５號十二樓,900,43.64,住宅大樓(11層含以上有電梯),7,3,1,3,2,2,1,1,1.155142419,6.948227544,9.257182955,6.770934,5.99565388,0.5955,8.511094,0.5438,1.045956056,0.13149,0.186034722,0.3526,7.0932,4.067243548,2.770668178,5.303611566,4.348,3.12975882,10.44464114,1.005986996,2.351742,14.07187,
高雄市楠梓區土庫二路２２號四樓,995,48.24,住宅大樓(11層含以上有電梯),7,1,1,3,2,2,1,1,1.224750932,1.16868291,9.870726709,12.12674,11.99618739,1.1434,2.573146,1.5089,0.606884524,0.34836,0.877884216,0.2822,1.4435,1.760973912,4.6189863,6.94854874,15.304,1.473768527,3.913289033,18.21039778,1.852511,5.789121,
高雄市楠梓區裕昌街１８３號十樓,750,36.35,住宅大樓(11層含以上有電梯),9,2,1,2,2,1,1,1,0.698165477,3.691298121,6.542563539,9.028138,10.83935847,1.6702,2.559016,0.2656,0.27429622,0.22263,1.363887894,0.3623,4.4271,5.401148081,2.625633551,11.44510066,12.863,2.300726423,4.742420166,16.96050513,4.021473,3.828114,
高雄市苓雅區民權一路２６巷３４之２號,480,22.14,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,0.992365119,2.256212556,2.733035187,0.938246,2.439726323,1.1615,2.329626,0.7447,0.602493913,0.491743,0.21791113,0.9192,1.9593,1.964639237,4.621955675,6.956085361,2.3452,5.836861342,4.961623608,5.989761128,2.609257,7.724011,
高雄市楠梓區大學二十六街４３５號十二樓之１,535,24.64,住宅大樓(11層含以上有電梯),6,3,0,2,2,1,1,1,0.575311055,4.298426614,7.972834441,10.47547,12.4117254,2.87,4.068982,1.8396,1.780237985,0.836379,0.367010469,1.2157,4.9876,5.956184405,1.961017193,11.07230794,14.378,1.240775056,3.550242407,18.53526706,5.225399,5.383468,
高雄市新興區八德二路６號十樓之２,177,8.15,住宅大樓(11層含以上有電梯),40,2,0,1,1,1,1,1,1.28767662,0.408393744,1.611835409,1.712132,3.589888551,0.2485,0.279174,0.427,1.028986043,0.151813,0.790886179,1.2429,3.1347,4.078516993,5.756555277,8.763636599,3.8514,6.498585534,4.144258029,8.377205544,3.604596,5.806411,
高雄市楠梓區廣昌街１７７號十二樓之３,658,30.23,住宅大樓(11層含以上有電梯),6,3,1,2,1,1,1,1,1.61279565,3.159054024,5.589171826,8.086499,10.19164651,1.7868,1.682088,0.8068,1.03182828,0.878081,1.897808222,0.6393,5.0332,5.540443885,2.778757059,12.33308235,11.98,3.283054232,5.73132753,16.23322066,3.320972,3.350861,
高雄市鼓山區九如四路１９９１巷１弄６號,430,19.75,住宅大樓(11層含以上有電梯),39,1,0,3,2,1,1,1,1.656003509,0.315452353,1.201509999,3.677168,6.735975318,1.8011,1.142084,0.7379,0.525416111,0.348332,1.596548779,0.9933,6.4401,6.536845331,6.579341045,11.84076797,7.6271,5.372243314,4.874399936,12.28238536,2.236126,3.238641,
高雄市左營區文川路２７９號十四樓,830,38.12,住宅大樓(11層含以上有電梯),23,3,1,3,2,2,1,1,1.078600962,0.653668451,3.892391201,5.99737,6.55030081,0.4626,2.135555,1.3372,0.76153451,0.183594,0.83669741,0.4917,4.9547,3.434296214,6.584449851,10.96060137,9.1856,2.344532553,3.39420684,12.744331,0.542854,0.505966,
高雄市大寮區琉球路１６２之７號五樓,660,30.3,華廈(10層含以下有電梯),1,1,1,3,2,2,1,1,4.790366374,3.360147526,10.16233964,7.091397,5.426613971,2.0929,9.37598,1.6912,2.043350696,1.935651,0.613308448,1.9746,8.1896,4.180279562,6.162483913,2.827485084,11.141,2.23452647,9.396893496,7.707405419,3.181917,13.11657,
高雄市楠梓區芎林二街７１號四樓,900,41.27,住宅大樓(11層含以上有電梯),9,1,1,3,2,2,1,1,2.480618114,2.572833178,11.34675428,13.52337,13.38935481,1.6231,1.964944,2.9431,2.023029647,1.152622,0.937659642,1.7614,2.8319,2.742969354,4.025742954,5.629443166,16.779,0.389876846,3.691999975,19.57442327,3.204275,7.275778,
高雄市鼓山區大順一路１０１１巷８號二十六樓之１,350,16.04,住宅大樓(11層含以上有電梯),26,3,0,1,1,1,1,1,0.696484058,1.441995451,1.02653241,2.373696,4.888916148,0.8103,1.779485,0.4904,0.542077542,0.460537,0.950524102,0.8291,4.5538,5.829174926,7.602254252,10.07151521,5.8621,5.936230369,3.761683863,10.33769271,3.200314,3.994094,
高雄市鳳山區凱旋路２１０號五樓,693,31.75,住宅大樓(11層含以上有電梯),9,1,0,3,2,1,1,1,1.306088297,2.166826128,4.908697128,1.911817,1.306614443,1.3415,4.077086,1.4265,1.6759545,0.63263,0.400166594,0.8437,2.6117,1.709435924,2.172025973,3.296021817,5.1439,3.201563454,5.564860102,4.31498523,2.49354,9.324839,
高雄市前鎮區武慶一路１６０號十三樓,720,32.95,住宅大樓(11層含以上有電梯),12,3,1,2,2,1,1,1,1.690594258,3.289525882,4.471444373,2.654153,2.595790443,2.1033,3.765907,1.0165,0.446926002,0.441915,0.442899752,0.5467,2.4683,0.927008988,2.583753616,5.129378041,3.1936,4.367169467,6.013140898,3.9025168,2.162216,9.387131,
高雄市仁武區霞海路２８５號七樓,880,40.26,住宅大樓(11層含以上有電梯),1,2,1,2,2,1,1,1,0.331844864,1.821931301,4.814331312,6.589809,6.38169298,1.5334,3.484798,0.9266,1.961276726,0.215093,0.04480413,1.012,4.3439,2.276340303,7.482138523,10.30315837,9.6438,1.626929511,2.950770729,12.634604,1.284575,1.548971,
高雄市左營區政德路４３２號七樓,1050,47.83,華廈(10層含以下有電梯),24,2,1,4,2,2,1,1,1.873933824,0.865061834,3.145221592,5.365504,6.60273684,0.5233,1.271221,1.8154,0.481685555,0.579102,0.601835581,0.3829,5.6232,4.287182299,6.288201091,11.26810783,8.7964,3.130665444,3.740181131,12.68748009,0.275356,1.01332,
高雄市鳳山區北昌五街３８號七樓,1060,48.27,住宅大樓(11層含以上有電梯),8,2,1,3,2,2,1,1,2.033447584,1.774313303,6.12462084,3.820863,2.988194279,2.239,5.414778,2.0426,2.443927019,0.815839,0.364367684,2.1561,4.8477,5.375306518,6.01625249,3.857313432,8.8916,1.113890975,4.727623204,8.242736753,4.209893,8.315347,
高雄市仁武區霞海路２８５號八樓,885,40.26,住宅大樓(11層含以上有電梯),1,2,1,2,2,1,1,1,0.331844864,1.821931301,4.814331312,6.589809,6.38169298,1.5334,3.484798,0.9266,1.961276726,0.215093,0.04480413,1.012,4.3439,2.276340303,7.482138523,10.30315837,9.6438,1.626929511,2.950770729,12.634604,1.284575,1.548971,
高雄市鳳山區頂庄路２２９號八樓,590,26.81,住宅大樓(11層含以上有電梯),6,3,0,2,1,1,1,1,2.167515775,4.838021367,7.635398561,4.847153,3.88668104,2.689,6.835732,2.2552,1.103979617,0.375759,1.485462552,1.1077,5.3638,3.965552288,0.881311452,3.388889533,6.1215,1.422965464,8.510773518,1.915407076,0.237971,12.2492,
高雄市前鎮區福祥街５６巷５號七樓,880,39.98,住宅大樓(11層含以上有電梯),27,2,1,3,2,2,1,1,1.918706583,3.974081301,4.795870453,2.988108,3.232053296,1.356,4.169891,0.9691,0.61809842,0.26148,0.957719516,0.4143,3.0222,1.602410539,2.867745133,5.748559794,2.5945,4.757875701,6.56703353,3.722108533,1.635083,9.782905,
高雄市前金區大同一路２７８號六樓,1019,46.29,住宅大樓(11層含以上有電梯),3,2,1,3,1,1,1,1,0.424632057,1.311243623,1.86186955,1.186192,3.978288997,0.3773,0.753032,0.108,0.064306455,0.483811,1.112270931,0.7095,3.4793,4.04272454,4.75654016,8.959205101,2.9753,7.147319567,5.106819713,7.943760932,4.051164,6.783939,
高雄市楠梓區大學南路１１９９號十一樓,555,25.2,住宅大樓(11層含以上有電梯),5,3,0,2,1,1,1,1,0.604013193,4.961944408,7.816500843,10.32164,12.55437245,3.4311,4.054365,2.0352,2.055222308,0.155937,1.062548513,1.4045,5.639,6.619198254,1.26249347,11.74363349,14.297,1.339856717,4.048540363,18.61419334,5.689936,5.60065,
高雄市三民區明誠一路１６９號十四樓,900,40.82,住宅大樓(11層含以上有電梯),9,3,1,3,2,1,1,1,0.866987704,2.449013436,2.151419361,3.739053,3.434754708,2.4988,1.933383,0.7654,1.127811243,0.326988,0.419302484,0.7966,3.4487,4.827085711,7.766780232,7.854920857,6.924,4.075271037,0.550135709,9.684523885,1.778914,3.681581,
高雄市鳳山區和德街１６９號二十樓,720,32.63,住宅大樓(11層含以上有電梯),1,2,1,1,1,1,1,1,1.318674522,1.539046813,5.331387063,2.147405,0.610115562,0.9022,4.49909,0.9177,0.833752293,0.429532,0.548690954,0.7078,3.1423,2.658653164,2.726512802,2.495675347,6.182,3.082278746,5.482581523,4.963537752,2.807943,9.341865,
高雄市苓雅區和平一路７６號八樓之２,1130,51.19,住宅大樓(11層含以上有電梯),17,2,1,3,1,2,1,1,0.909758467,1.782246782,2.458032055,0.689641,1.704406293,0.9441,1.871484,0.4605,0.432570057,0.290045,0.094889053,0.8004,1.2281,1.505198102,4.552968203,6.380515128,3.0255,5.101793903,4.4261378,5.959948589,1.876844,7.45125,
高雄市三民區克武路３３號二樓之２,526,23.81,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.896283854,0.830109816,2.101500569,1.154888,0.761928298,0.9793,1.312537,1.2871,1.148329592,0.232553,0.597113871,0.383,0.9193,2.400855221,5.105759264,5.70190343,5.0916,3.229171766,2.702217973,7.015275449,0.555368,6.309578,
高雄市苓雅區復興二路２０號１０樓之７,230,10.4,住宅大樓(11層含以上有電梯),25,2,0,1,1,1,1,1,1.083579498,2.470229627,2.9460442,1.245592,2.842332756,0.7588,2.52194,0.6124,0.955552019,0.366536,0.367145594,0.5805,2.3604,2.282064957,4.255547532,7.287060023,1.9926,6.239236728,5.271421182,6.050310977,3.010501,7.892765,
高雄市楠梓區廣昌街１８１號三樓之５,624,28.2,住宅大樓(11層含以上有電梯),6,1,1,2,2,1,1,1,1.551171982,3.174265256,5.642656955,8.138982,10.22004452,1.7529,1.724675,0.745,0.970227181,0.831505,1.846141666,0.5793,4.984,5.515420098,2.770635452,12.27350496,12.028,3.225136878,5.672950292,16.26820961,3.349981,3.362331,
高雄市大寮區崇明街３７號十二樓,560,25.3,住宅大樓(11層含以上有電梯),1,3,0,2,1,1,1,1,3.404088301,0.677203812,8.424245644,5.733786,4.360349973,1.6044,7.706548,0.2667,0.488410333,2.433459,0.58748223,0.481,6.8453,6.926801125,6.501561496,3.305048089,10.532,1.612649494,7.149886747,8.544480063,5.682862,10.67302,
高雄市苓雅區林泉街２９號六樓,700,31.61,華廈(10層含以下有電梯),36,2,0,3,1,2,0,1,0.653167,1.715312054,2.264092736,0.448689,1.830424507,0.7445,1.738797,0.5408,0.17969148,0.121217,0.281476418,0.6489,1.3325,1.766160853,4.811911976,6.620475538,3.0082,5.213690607,4.340861811,6.193853771,1.980312,7.268715,
高雄市鳳山區鳳捷路５０號七樓,540,24.35,華廈(10層含以下有電梯),8,1,0,2,1,1,1,1,2.155604256,1.556838803,7.482314394,4.535863,2.993388878,0.6772,6.723035,1.7633,1.903670601,0.979582,0.193286518,1.4739,5.6576,5.554792338,4.967539755,1.913107913,9.1084,2.946785598,6.642185893,7.029116553,4.981005,10.39484,
高雄市前鎮區翠亨北路３９９巷１號十六樓之１,1000,45.05,住宅大樓(11層含以上有電梯),14,3,1,3,2,2,1,1,1.666767365,5.036926507,5.320325358,3.748776,4.57276699,0.3138,4.575103,2.0908,1.291623473,0.445231,0.855415129,0.7785,4.2586,3.071517429,2.94644887,7.190274566,1.6144,5.931202649,7.682145932,4.037990011,1.504999,10.54502,
高雄市左營區文天路１２３號九樓之６,650,29.28,住宅大樓(11層含以上有電梯),27,2,1,3,2,2,1,1,0.918961607,0.764948715,4.331271968,6.423328,6.755269714,0.4771,2.526805,1.3283,1.197950447,0.397344,0.89956431,0.6188,4.5363,3.01046287,6.581675098,11.02403639,9.5483,1.906459904,3.489104785,12.97935284,0.817598,0.496733,
高雄市楠梓區大學二十六街１３１７號三樓,670,30.14,住宅大樓(11層含以上有電梯),6,1,0,3,1,1,1,1,0.760416116,4.890459512,7.625681908,10.13115,12.35807497,3.2772,3.856096,1.8511,1.881184328,0.19136,1.074567539,1.2274,5.5577,6.54534432,1.286941235,11.78139267,14.102,1.5292743,4.167548461,18.41602899,5.492786,5.410624,
高雄市三民區察哈爾二街２８９巷１６號,500,22.49,公寓(5樓含以下無電梯),40,1,0,2,2,2,0,0,0.88295766,0.945904673,1.46963451,1.826272,4.46282789,0.666,1.074872,0.9895,0.921748076,0.610908,0.730181075,1.1408,4.082,5.256618638,6.895611086,9.680608368,5.1359,6.543503587,3.897309913,9.687987148,3.906896,4.663682,
高雄市鳳山區文中街１４巷９之４號,900,40.48,住宅大樓(11層含以上有電梯),8,2,1,3,3,2,1,1,1.521854985,1.048008695,4.479880841,2.217113,1.994162297,1.6777,3.763437,1.0308,1.564674343,0.555821,0.58412976,1.4423,3.1786,3.902799601,5.249684948,4.160632008,7.3117,0.727009987,3.484277649,7.469684464,2.532965,7.310282,
高雄市三民區明誠二路１０２之３號二十二樓,822.2,36.98,住宅大樓(11層含以上有電梯),23,3,1,1,1,1,1,1,1.259466309,2.391166718,1.921448296,3.75728,4.18491972,1.0321,2.224737,0.1862,0.43899675,0.204627,0.38702882,0.5153,4.0195,5.279637741,8.51426497,9.063970781,6.6325,4.631496146,2.0278285,10.23831045,2.113862,3.086215,
高雄市鳳山區國慶九街１８０號十一樓,788,35.44,住宅大樓(11層含以上有電梯),2,3,1,2,2,2,1,1,2.311017077,5.09200744,6.556466446,4.447312,4.247739378,1.4844,5.852538,1.0724,1.273362833,0.306666,0.883304644,1.2587,4.5125,2.942213188,1.599845429,5.029696189,4.1067,3.442508503,8.013137006,1.832525782,0.994081,11.46932,
高雄市楠梓區秀群路４９９巷７弄１７號五樓,1100,49.45,住宅大樓(11層含以上有電梯),9,1,1,3,2,2,1,1,0.588456764,2.87460999,6.708160588,9.128533,10.40827471,0.9433,2.732855,0.0847,0.803987797,0.873647,0.330308976,1.2441,3.4029,4.413733536,3.636120139,10.66806399,12.792,2.398614205,4.655032186,16.60645935,3.507782,3.358064,
高雄市三民區南臺路１９５巷１３號十二樓之２３,338,15.19,住宅大樓(11層含以上有電梯),23,3,1,1,1,1,1,1,1.365026906,0.438563861,1.962605259,1.29564,4.02326899,0.5305,0.42755,0.3547,1.060043491,0.467242,1.189061043,1.1141,3.5668,4.474841159,5.74218463,9.192914162,3.9592,6.907645228,4.427002102,8.693920717,4.037577,5.797121,
高雄市三民區河北二路８０號六樓之９,750,33.7,住宅大樓(11層含以上有電梯),11,2,1,3,2,1,1,1,1.356185302,0.507600156,1.824574702,1.441875,3.880805477,0.3902,0.300881,0.3535,1.077520844,0.351065,1.069976623,1.2186,3.4268,4.35628103,5.776008852,9.055629437,3.9502,6.761579536,4.306423739,8.610400024,3.893221,5.763912,
高雄市三民區正忠路４５５之２號四樓,700,31.44,公寓(5樓含以下無電梯),34,1,0,6,0,6,0,0,1.449850338,1.510095339,1.725142883,2.702532,2.390305261,2.3081,1.200975,1.3341,0.563174176,0.101535,0.437685846,1.0789,2.4323,3.992077158,6.721249478,6.947551902,6.1621,3.521992545,1.137770805,8.642696731,2.18014,4.710863,
高雄市左營區重上街５６號十三樓之３,550,24.7,住宅大樓(11層含以上有電梯),17,3,0,2,1,1,1,1,1.651503349,1.327951319,2.923175476,4.950908,5.816663905,0.2725,1.681368,1.2311,0.361962434,0.228299,0.738545391,0.5239,5.6847,4.337883307,7.073055255,10.49841622,8.1643,3.364289308,3.005230899,11.92018607,0.786161,1.47245,
高雄市前鎮區嘉陵街１之１號二樓之１,582,26.12,住宅大樓(11層含以上有電梯),17,1,1,2,2,1,1,1,0.657309119,3.062429678,3.539718742,1.744068,2.986320807,0.8497,3.069523,0.0655,1.300957406,0.29508,0.306278972,0.8836,2.5571,2.030394354,3.959953589,6.98478263,1.6854,6.324287213,5.74954389,5.40570727,3.147991,8.520735,
高雄市鳳山區和德街１５７號二十樓,1580,70.86,住宅大樓(11層含以上有電梯),1,3,2,3,2,3,1,1,1.286708049,1.518717652,5.338517368,2.153819,0.596569915,0.8704,4.506802,0.8957,0.801476825,0.41332,0.515198328,0.7189,3.1551,2.685173627,2.755047046,2.482005961,6.2114,3.054828139,5.473718867,4.992351504,2.814706,9.334704,
高雄市前金區中山橫路１３８號五樓之２,1580,70.85,住宅大樓(11層含以上有電梯),13,1,3,5,2,2,1,1,0.725666819,0.99744495,1.821756681,1.07479,4.044374427,0.3449,0.777803,0.1941,0.377985303,0.213174,1.117574418,0.6424,3.5547,4.226043741,5.042932492,9.096294873,3.2888,7.136440755,4.944915356,8.219403961,4.099606,6.495891,
高雄市苓雅區中正一路１９０號九樓之２,490,21.96,住宅大樓(11層含以上有電梯),22,2,1,2,1,1,1,1,1.346478994,1.052886244,2.275094705,1.113244,0.489979559,0.3501,1.44935,0.813,1.330762293,0.404868,0.61301856,0.4786,0.0485,1.615497456,4.533705985,5.644771952,4.2758,3.851078744,3.504384035,6.311426511,0.6177,6.940869,
高雄市新興區民生二路３６號二十七樓之１,2900,129.89,住宅大樓(11層含以上有電梯),21,3,2,4,2,3,1,1,0.3415175,1.351311462,2.183633374,1.503107,3.657899699,0.3275,1.072815,0.2591,0.305646989,0.680397,0.825909861,1.0291,3.1581,3.737099551,4.816336413,8.640792786,2.9192,6.843977841,4.900002067,7.718224814,3.733475,6.753683,
高雄市鳳山區北昌二街５３號三樓,588,26.33,住宅大樓(11層含以上有電梯),7,3,0,2,1,1,1,1,2.029580446,2.104765606,5.824855363,3.623724,2.930878136,2.3474,5.118214,1.7117,2.174028918,0.584288,0.697609124,2.1014,4.6207,5.228960859,6.043981308,4.060802132,8.7128,0.793602151,4.393784784,8.278655561,3.976961,7.987945,
高雄市仁武區霞海中街３３號二樓,828,37.05,住宅大樓(11層含以上有電梯),3,1,1,2,2,1,1,1,0.284504505,1.832138052,5.085112842,6.861853,6.643799856,1.5467,3.590142,1.1972,2.115454555,0.108403,0.29930799,0.8841,4.0726,2.060531411,7.350359438,10.5117652,9.9129,1.355006815,3.047102027,12.89589874,1.494197,1.55476,
高雄市鼓山區昌盛路１０號四樓之２,626,27.99,住宅大樓(11層含以上有電梯),22,1,0,3,1,2,1,1,0.569112003,1.413813584,1.754364051,3.630348,5.188611461,0.2513,1.826288,0.1728,1.36686057,0.381001,1.215395242,0.2445,4.9571,5.5908767,7.730937575,10.18441101,6.9528,4.680375629,3.145591752,11.04937492,2.041371,2.754698,
高雄市三民區天祥一路１５９巷２１號三樓,185,8.27,華廈(10層含以下有電梯),15,1,0,1,0,1,1,1,1.075641474,2.682772229,2.644794695,4.442213,4.486236851,1.6675,2.720936,1.0291,0.553164088,0.135211,0.497082897,1.3377,4.4277,4.324890426,8.527796142,9.015273384,7.4708,3.78590279,1.519395906,10.69620088,1.367237,2.570495,
高雄市三民區覺民路１９６巷１１號八樓,730,32.63,住宅大樓(11層含以上有電梯),17,2,0,3,2,2,1,1,1.728521884,0.711694757,2.548910932,1.296553,1.249783188,1.5878,1.830799,1.468,0.445169753,0.077095,0.252148491,0.3377,1.579,2.902554626,5.323752331,5.462090479,5.7979,2.556661612,2.392600979,7.348718671,1.011483,6.190984,
高雄市鳳山區和德街１８３號十九樓,725,32.39,住宅大樓(11層含以上有電梯),1,3,1,1,1,1,1,1,1.338837798,1.536107263,5.298975376,2.11569,0.599363957,0.9223,4.466296,0.9178,0.855287353,0.444515,0.577047597,0.6734,3.1064,2.619112791,2.716303118,2.532301425,6.1435,3.090984392,5.464495229,4.952534444,2.775902,9.321869,
高雄市鳳山區和德街１８１號十四樓,730,32.61,住宅大樓(11層含以上有電梯),1,1,1,2,1,1,1,1,1.327517143,1.537771557,5.317257624,2.133563,0.605242196,0.911,4.48479,0.9177,0.84313903,0.440677,0.561039515,0.6927,3.1266,2.641321541,2.721840888,2.511653663,6.1651,3.086166935,5.474754204,4.958549377,2.793966,9.33321,
高雄市三民區愛國路９９號十樓之２１,105,4.69,華廈(10層含以下有電梯),15,2,0,1,1,1,1,1,1.63050354,1.348178161,0.895270062,2.635941,2.902907365,1.6331,0.95129,0.7836,0.608224649,0.217913,0.415345075,0.5194,2.7381,4.268931974,7.230072469,7.873780491,5.7279,4.660947315,1.743926884,8.978189361,2.754335,4.28497,
高雄市三民區明誠一路３８８之１號十四樓,880,39.3,住宅大樓(11層含以上有電梯),21,3,1,3,2,2,1,1,1.197313803,2.520361957,2.067132054,3.771256,3.667223698,2.119,1.989883,0.4694,0.896841043,0.080938,0.494160806,0.6539,3.6309,4.823242965,8.021716777,8.220391375,6.8995,4.459621113,0.926109817,9.894148188,1.749572,3.395175,
高雄市三民區鼎愛街２８號九樓,700,31.26,住宅大樓(11層含以上有電梯),20,2,1,2,2,1,1,1,1.463940078,2.266580038,1.8043348,3.547778,3.572958098,1.8843,1.79554,0.1737,0.811843446,0.341602,0.468282232,0.4145,3.4983,5.061676381,7.933496839,8.257053796,6.6452,4.632000953,1.165593495,9.766928984,2.01271,3.488245,
高雄市鳳山區和德街１０７號十五樓,1468,65.52,住宅大樓(11層含以上有電梯),1,1,1,3,2,3,1,1,1.22656245,1.52901234,5.432915616,2.247696,0.641944497,0.8137,4.602592,0.9024,0.740767495,0.381411,0.435249011,0.8245,3.261,2.804316336,2.796032395,2.37619056,6.3285,3.025716659,5.523975714,5.033951731,2.908933,9.38997,
高雄市鳳山區和德街２８號十樓,1250,55.79,住宅大樓(11層含以上有電梯),10,2,1,4,2,2,1,1,1.105970773,1.382107999,5.335246115,2.151976,0.509144402,0.6898,4.507416,0.7555,0.620466881,0.270055,0.339391181,0.7601,3.1859,2.800337861,2.928656757,2.459429686,6.3448,2.886241221,5.386543085,5.166483278,2.812665,9.254795,
高雄市楠梓區高雄大學路２９６號十四樓,731,32.55,住宅大樓(11層含以上有電梯),1,3,0,3,2,2,1,1,0.942417669,3.98008372,7.77605479,10.27285,12.09728708,2.5056,3.828847,1.553,1.465263829,0.548069,0.359209601,0.9682,4.6593,5.637470104,2.214262986,10.92417888,14.141,1.197294886,3.614544995,18.23758353,4.886087,5.056591,
高雄市楠梓區大學南路１２０３號五樓,570,25.36,住宅大樓(11層含以上有電梯),5,1,0,2,1,1,1,1,0.616806847,4.960609972,7.802226024,10.30736,12.54142444,3.4259,4.040596,2.0239,2.044985773,0.146636,1.066308374,1.3939,5.6369,6.617744037,1.259086048,11.75017851,14.283,1.354128027,4.059878512,18.60070404,5.676787,5.588695,
高雄市三民區山東街１８２號五樓,640,28.44,公寓(5樓含以下無電梯),40,1,0,10,1,8,0,0,1.150308207,0.844852767,0.466217467,2.199273,3.071270475,0.8819,1.137901,0.2171,0.611645109,0.821247,0.15456312,0.4017,2.7662,4.151547255,7.118221503,8.244389844,5.0463,5.370985124,2.643130814,8.794797675,2.985333,4.674412,
高雄市楠梓區金和街１６８巷５６號四樓,630,27.98,住宅大樓(11層含以上有電梯),4,1,0,2,1,2,1,1,0.934841604,0.654992066,8.187231774,10.46667,10.69116583,0.2753,3.63494,1.0418,1.381222103,1.632019,0.194491264,0.3262,1.2405,2.243520944,5.361767515,8.636487602,13.756,2.675431602,4.373149335,16.94116537,1.469627,4.156984,
